user_id,nickname,email,masked_mobile,register_channel_id,registered_at,account_status,register_platform
U000293,星友00293,mock_00293@example.invalid,183****0293,CH03,2025-05-21 16:10:04,active,web
U000294,星友00294,mock_00294@example.invalid,184****0294,CH04,2025-04-27 10:40:21,active,app
U000295,星友00295,mock_00295@example.invalid,185****0295,CH04,2025-11-21 07:59:16,inactive,app
U000296,星友00296,mock_00296@example.invalid,186****0296,CH05,2026-06-01 07:47:22,active,app
U000297,星友00297,mock_00297@example.invalid,187****0297,CH06,2026-04-08 11:38:12,inactive,web
U000298,星友00298,mock_00298@example.invalid,188****0298,CH03,2025-10-12 08:48:08,active,app
U000299,星友00299,mock_00299@example.invalid,189****0299,CH06,2026-06-06 00:22:01,active,app
U000300,星友00300,mock_00300@example.invalid,130****0300,CH01,2026-07-25 23:53:16,active,web
U000301,星友00301,mock_00301@example.invalid,131****0301,CH02,2025-05-26 06:56:27,inactive,app
U000302,星友00302,mock_00302@example.invalid,132****0302,CH03,2025-09-01 05:58:33,active,web
U000303,星友00303,mock_00303@example.invalid,133****0303,CH06,2025-06-29 02:38:23,inactive,app
U000304,星友00304,mock_00304@example.invalid,134****0304,CH06,2025-09-30 08:21:42,active,web
U000305,星友00305,mock_00305@example.invalid,135****0305,CH11,2026-03-15 05:04:19,active,app
U000306,星友00306,mock_00306@example.invalid,136****0306,CH08,2025-11-04 06:56:28,active,web
U000307,星友00307,mock_00307@example.invalid,137****0307,CH02,2025-04-26 21:14:50,active,app
U000308,星友00308,mock_00308@example.invalid,138****0308,CH03,2025-11-03 23:52:05,active,app
U000309,星友00309,mock_00309@example.invalid,139****0309,CH03,2025-02-13 09:53:12,active,app
U000310,星友00310,mock_00310@example.invalid,140****0310,CH11,2026-05-03 22:13:27,active,mini_program
U000311,星友00311,mock_00311@example.invalid,141****0311,CH07,2026-03-09 01:46:21,active,app
U000312,星友00312,mock_00312@example.invalid,142****0312,CH09,2025-01-02 06:46:24,active,web
U000313,星友00313,mock_00313@example.invalid,143****0313,CH06,2025-07-26 10:14:46,active,mini_program
U000314,星友00314,mock_00314@example.invalid,144****0314,CH02,2026-01-02 04:21:58,active,mini_program
U000315,星友00315,mock_00315@example.invalid,145****0315,CH02,2026-03-25 08:05:25,active,app
U000316,星友00316,mock_00316@example.invalid,146****0316,CH08,2025-04-21 23:37:20,active,app
U000317,星友00317,mock_00317@example.invalid,147****0317,CH03,2025-05-19 14:30:12,active,app
U000318,星友00318,mock_00318@example.invalid,148****0318,CH03,2026-01-24 21:52:01,active,mini_program
U000319,星友00319,mock_00319@example.invalid,149****0319,CH03,2025-11-04 17:37:19,active,web
U000320,星友00320,mock_00320@example.invalid,150****0320,CH01,2026-01-30 11:53:52,active,mini_program
U000321,星友00321,mock_00321@example.invalid,151****0321,CH04,2026-06-24 01:24:44,active,web
U000322,星友00322,mock_00322@example.invalid,152****0322,CH07,2026-05-07 07:59:40,active,web
U000323,星友00323,mock_00323@example.invalid,153****0323,CH03,2026-06-01 16:36:24,active,mini_program
U000324,星友00324,mock_00324@example.invalid,154****0324,CH09,2025-12-11 23:45:48,active,app
U000325,星友00325,mock_00325@example.invalid,155****0325,CH02,2025-03-29 18:46:40,active,web
U000326,星友00326,mock_00326@example.invalid,156****0326,CH05,2025-02-18 19:47:44,active,app
U000327,星友00327,mock_00327@example.invalid,157****0327,CH03,2025-12-28 19:25:05,active,app
U000328,星友00328,mock_00328@example.invalid,158****0328,CH01,2025-11-15 18:40:58,active,app
U000329,星友00329,mock_00329@example.invalid,159****0329,CH04,2025-05-03 23:09:31,inactive,app
U000330,星友00330,mock_00330@example.invalid,160****0330,CH05,2025-04-16 00:34:54,active,mini_program
U000331,星友00331,mock_00331@example.invalid,161****0331,CH01,2025-12-01 18:49:14,active,web
U000332,星友00332,mock_00332@example.invalid,162****0332,CH02,2026-05-01 14:28:04,active,web
U000333,星友00333,mock_00333@example.invalid,163****0333,CH08,2025-03-06 14:39:38,active,app
U000334,星友00334,mock_00334@example.invalid,164****0334,CH12,2026-07-25 11:11:25,active,app
U000335,星友00335,mock_00335@example.invalid,165****0335,CH07,2025-05-21 20:29:55,active,web
U000336,星友00336,mock_00336@example.invalid,166****0336,CH02,2025-11-23 21:32:00,active,app
U000337,星友00337,mock_00337@example.invalid,167****0337,CH02,2025-01-24 09:50:23,active,mini_program
U000338,星友00338,mock_00338@example.invalid,168****0338,CH09,2025-07-26 00:40:10,active,app
U000339,星友00339,mock_00339@example.invalid,169****0339,CH02,2025-12-14 10:53:56,active,app
U000340,星友00340,mock_00340@example.invalid,170****0340,CH08,2025-09-13 05:45:40,active,app
U000341,星友00341,mock_00341@example.invalid,171****0341,CH05,2025-09-03 15:06:53,inactive,app
U000342,星友00342,mock_00342@example.invalid,172****0342,CH03,2025-07-25 21:20:55,active,mini_program
U000343,星友00343,mock_00343@example.invalid,173****0343,CH04,2026-01-16 06:52:27,active,app
U000344,星友00344,mock_00344@example.invalid,174****0344,CH10,2026-01-04 09:25:24,active,app
U000345,星友00345,mock_00345@example.invalid,175****0345,CH09,2025-06-19 18:33:53,active,app
U000346,星友00346,mock_00346@example.invalid,176****0346,CH03,2025-03-26 14:07:12,active,app
U000347,星友00347,mock_00347@example.invalid,177****0347,CH08,2025-09-03 15:25:47,inactive,app
U000348,星友00348,mock_00348@example.invalid,178****0348,CH04,2026-07-17 13:33:21,active,app
U000349,星友00349,mock_00349@example.invalid,179****0349,CH08,2025-05-20 08:28:47,active,app
U000350,星友00350,mock_00350@example.invalid,180****0350,CH08,2025-08-13 13:38:01,active,mini_program
U000351,星友00351,mock_00351@example.invalid,181****0351,CH01,2025-10-27 13:43:45,active,app
U000352,星友00352,mock_00352@example.invalid,182****0352,CH04,2025-09-15 08:14:22,active,mini_program
U000353,星友00353,mock_00353@example.invalid,183****0353,CH07,2025-01-06 08:40:45,active,app
U000354,星友00354,mock_00354@example.invalid,184****0354,CH07,2026-06-01 09:17:18,active,web
U000355,星友00355,mock_00355@example.invalid,185****0355,CH02,2026-01-24 18:55:49,active,app
U000356,星友00356,mock_00356@example.invalid,186****0356,CH09,2025-10-21 21:08:44,active,app
U000357,星友00357,mock_00357@example.invalid,187****0357,CH08,2025-07-01 14:43:12,inactive,app
U000358,星友00358,mock_00358@example.invalid,188****0358,CH08,2026-01-17 10:12:35,inactive,web
U000359,星友00359,mock_00359@example.invalid,189****0359,CH05,2025-01-17 09:26:02,active,app
U000360,星友00360,mock_00360@example.invalid,130****0360,CH05,2025-02-10 04:43:43,active,web
U000361,星友00361,mock_00361@example.invalid,131****0361,CH03,2025-04-29 18:44:28,active,app
U000362,星友00362,mock_00362@example.invalid,132****0362,CH01,2026-01-24 04:05:55,active,app
U000363,星友00363,mock_00363@example.invalid,133****0363,CH02,2025-03-24 22:00:10,active,app
U000364,星友00364,mock_00364@example.invalid,134****0364,CH12,2025-06-22 12:34:12,active,mini_program
U000365,星友00365,mock_00365@example.invalid,135****0365,CH04,2026-04-18 21:39:36,active,mini_program
U000366,星友00366,mock_00366@example.invalid,136****0366,CH03,2025-08-30 09:55:55,active,app
U000367,星友00367,mock_00367@example.invalid,137****0367,CH06,2026-05-24 07:20:34,active,web
U000368,星友00368,mock_00368@example.invalid,138****0368,CH03,2026-06-26 09:25:08,active,app
U000369,星友00369,mock_00369@example.invalid,139****0369,CH01,2026-01-17 13:13:56,active,web
U000370,星友00370,mock_00370@example.invalid,140****0370,CH01,2026-07-10 02:50:28,active,web
U000371,星友00371,mock_00371@example.invalid,141****0371,CH03,2026-02-02 11:10:15,active,mini_program
U000372,星友00372,mock_00372@example.invalid,142****0372,CH03,2026-07-03 17:37:57,active,app
U000373,星友00373,mock_00373@example.invalid,143****0373,CH01,2026-04-04 13:08:57,active,app
U000374,星友00374,mock_00374@example.invalid,144****0374,CH07,2026-07-27 23:11:35,active,app
U000375,星友00375,mock_00375@example.invalid,145****0375,CH05,2025-07-12 20:42:37,active,app
U000376,星友00376,mock_00376@example.invalid,146****0376,CH04,2025-05-20 20:48:32,active,mini_program
U000377,星友00377,mock_00377@example.invalid,147****0377,CH08,2025-03-27 11:52:42,inactive,app
U000378,星友00378,mock_00378@example.invalid,148****0378,CH04,2025-06-11 21:40:45,active,web
U000379,星友00379,mock_00379@example.invalid,149****0379,CH07,2026-03-03 15:26:58,active,web
U000380,星友00380,mock_00380@example.invalid,150****0380,CH08,2025-10-06 09:10:21,active,mini_program
U000381,星友00381,mock_00381@example.invalid,151****0381,CH05,2025-06-08 05:22:59,active,mini_program
U000382,星友00382,mock_00382@example.invalid,152****0382,CH07,2026-03-01 08:18:23,active,app
U000383,星友00383,mock_00383@example.invalid,153****0383,CH01,2026-06-21 21:46:46,active,mini_program
U000384,星友00384,mock_00384@example.invalid,154****0384,CH11,2025-04-25 01:44:41,active,app
U000385,星友00385,mock_00385@example.invalid,155****0385,CH09,2025-09-05 22:53:27,active,app
U000386,星友00386,mock_00386@example.invalid,156****0386,CH01,2025-11-28 20:15:45,active,app
U000387,星友00387,mock_00387@example.invalid,157****0387,CH07,2026-02-12 04:25:11,active,app
U000388,星友00388,mock_00388@example.invalid,158****0388,CH05,2026-01-31 16:51:49,active,app
U000389,星友00389,mock_00389@example.invalid,159****0389,CH02,2025-09-01 11:39:32,active,app
U000390,星友00390,mock_00390@example.invalid,160****0390,CH02,2026-03-19 03:59:18,active,app
U000391,星友00391,mock_00391@example.invalid,161****0391,CH07,2025-12-08 23:33:37,inactive,app
U000392,星友00392,mock_00392@example.invalid,162****0392,CH08,2026-07-25 11:56:01,active,app
U000393,星友00393,mock_00393@example.invalid,163****0393,CH07,2025-08-19 21:09:45,active,app
U000394,星友00394,mock_00394@example.invalid,164****0394,CH03,2026-05-12 15:48:14,active,app
U000395,星友00395,mock_00395@example.invalid,165****0395,CH01,2025-08-05 06:37:37,active,app
U000396,星友00396,mock_00396@example.invalid,166****0396,CH08,2026-04-17 18:00:45,inactive,web
U000397,星友00397,mock_00397@example.invalid,167****0397,CH08,2025-10-05 21:31:13,active,mini_program
U000398,星友00398,mock_00398@example.invalid,168****0398,CH01,2025-08-23 04:56:25,active,mini_program
U000399,星友00399,mock_00399@example.invalid,169****0399,CH01,2025-02-24 18:13:02,active,app
U000400,星友00400,mock_00400@example.invalid,170****0400,CH01,2026-02-05 12:00:10,active,app
U000401,星友00401,mock_00401@example.invalid,171****0401,CH03,2025-04-01 19:03:41,active,app
U000402,星友00402,mock_00402@example.invalid,172****0402,CH06,2026-02-03 11:17:58,active,web
U000403,星友00403,mock_00403@example.invalid,173****0403,CH09,2025-11-21 12:51:09,active,mini_program
U000404,星友00404,mock_00404@example.invalid,174****0404,CH02,2026-02-18 02:43:36,active,web
U000405,星友00405,mock_00405@example.invalid,175****0405,CH07,2025-12-05 13:35:55,active,app
U000406,星友00406,mock_00406@example.invalid,176****0406,CH02,2026-08-15 23:59:31,active,app
U000407,星友00407,mock_00407@example.invalid,177****0407,CH02,2026-04-06 08:28:08,active,web
U000408,星友00408,mock_00408@example.invalid,178****0408,CH05,2026-02-24 10:50:22,active,app
U000409,星友00409,mock_00409@example.invalid,179****0409,CH01,2026-02-18 10:21:11,active,app
U000410,星友00410,mock_00410@example.invalid,180****0410,CH01,2025-06-06 04:36:52,active,web
U000411,星友00411,mock_00411@example.invalid,181****0411,CH03,2025-10-01 17:22:11,active,mini_program
U000412,星友00412,mock_00412@example.invalid,182****0412,CH07,2026-05-11 14:36:39,inactive,app
U000413,星友00413,mock_00413@example.invalid,183****0413,CH03,2025-03-10 04:40:58,active,app
U000414,星友00414,mock_00414@example.invalid,184****0414,CH10,2026-04-10 13:59:23,blocked,web
U000415,星友00415,mock_00415@example.invalid,185****0415,CH04,2026-04-24 23:20:43,active,app
U000416,星友00416,mock_00416@example.invalid,186****0416,CH04,2025-08-20 07:18:57,active,mini_program
U000417,星友00417,mock_00417@example.invalid,187****0417,CH03,2025-05-29 04:41:53,active,web
U000418,星友00418,mock_00418@example.invalid,188****0418,CH03,2025-09-18 12:54:53,active,app
U000419,星友00419,mock_00419@example.invalid,189****0419,CH04,2026-01-10 13:17:24,active,app
U000420,星友00420,mock_00420@example.invalid,130****0420,CH02,2026-01-22 17:53:39,active,mini_program
U000421,星友00421,mock_00421@example.invalid,131****0421,CH05,2025-03-24 11:00:19,active,app
U000422,星友00422,mock_00422@example.invalid,132****0422,CH02,2026-04-26 03:36:02,active,web
U000423,星友00423,mock_00423@example.invalid,133****0423,CH05,2025-03-19 03:03:45,active,mini_program
U000424,星友00424,mock_00424@example.invalid,134****0424,CH05,2025-05-03 13:53:23,active,app
U000425,星友00425,mock_00425@example.invalid,135****0425,CH07,2026-04-29 23:09:27,active,app
U000426,星友00426,mock_00426@example.invalid,136****0426,CH02,2026-01-06 02:42:18,active,app
U000427,星友00427,mock_00427@example.invalid,137****0427,CH08,2026-02-14 07:54:00,active,mini_program
U000428,星友00428,mock_00428@example.invalid,138****0428,CH06,2026-07-13 13:29:33,active,mini_program
U000429,星友00429,mock_00429@example.invalid,139****0429,CH06,2025-04-13 03:08:27,active,mini_program
U000430,星友00430,mock_00430@example.invalid,140****0430,CH01,2026-02-19 07:53:10,inactive,web
U000431,星友00431,mock_00431@example.invalid,141****0431,CH02,2026-05-23 23:23:00,active,app
U000432,星友00432,mock_00432@example.invalid,142****0432,CH10,2025-05-25 00:49:38,active,app
U000433,星友00433,mock_00433@example.invalid,143****0433,CH05,2025-03-30 20:52:48,active,app
U000434,星友00434,mock_00434@example.invalid,144****0434,CH02,2026-04-05 16:30:58,active,app
U000435,星友00435,mock_00435@example.invalid,145****0435,CH02,2026-04-16 06:57:42,active,web
U000436,星友00436,mock_00436@example.invalid,146****0436,CH10,2025-08-20 08:42:22,active,mini_program
U000437,星友00437,mock_00437@example.invalid,147****0437,CH09,2026-02-11 14:48:15,inactive,app
U000438,星友00438,mock_00438@example.invalid,148****0438,CH07,2025-03-25 05:50:00,active,mini_program
U000439,星友00439,mock_00439@example.invalid,149****0439,CH09,2025-01-07 07:32:13,active,app
U000440,星友00440,mock_00440@example.invalid,150****0440,CH04,2026-01-06 11:19:03,active,web
U000441,星友00441,mock_00441@example.invalid,151****0441,CH04,2025-04-14 00:22:16,active,app
U000442,星友00442,mock_00442@example.invalid,152****0442,CH10,2026-01-06 18:41:16,active,app
U000443,星友00443,mock_00443@example.invalid,153****0443,CH08,2025-06-07 17:27:04,active,app
U000444,星友00444,mock_00444@example.invalid,154****0444,CH05,2026-04-22 15:40:07,active,web
U000445,星友00445,mock_00445@example.invalid,155****0445,CH01,2026-01-26 03:40:58,active,app
U000446,星友00446,mock_00446@example.invalid,156****0446,CH03,2025-11-12 23:54:59,active,app
U000447,星友00447,mock_00447@example.invalid,157****0447,CH02,2026-04-02 23:48:58,active,mini_program
U000448,星友00448,mock_00448@example.invalid,158****0448,CH04,2026-07-20 16:18:07,active,web
U000449,星友00449,mock_00449@example.invalid,159****0449,CH09,2025-02-16 16:00:22,active,app
U000450,星友00450,mock_00450@example.invalid,160****0450,CH01,2026-01-03 21:29:31,active,app
U000451,星友00451,mock_00451@example.invalid,161****0451,CH05,2025-07-30 20:25:52,active,web
U000452,星友00452,mock_00452@example.invalid,162****0452,CH02,2025-03-29 05:34:06,active,app
U000453,星友00453,mock_00453@example.invalid,163****0453,CH02,2025-01-22 14:51:18,active,app
U000454,星友00454,mock_00454@example.invalid,164****0454,CH11,2025-02-20 12:12:39,active,app
U000455,星友00455,mock_00455@example.invalid,165****0455,CH08,2025-11-10 22:31:09,active,app
U000456,星友00456,mock_00456@example.invalid,166****0456,CH02,2025-11-07 21:35:09,active,web
U000457,星友00457,mock_00457@example.invalid,167****0457,CH04,2025-12-07 15:15:02,active,app
U000458,星友00458,mock_00458@example.invalid,168****0458,CH09,2025-07-19 08:07:34,active,app
U000459,星友00459,mock_00459@example.invalid,169****0459,CH07,2026-03-27 17:00:37,active,mini_program
U000460,星友00460,mock_00460@example.invalid,170****0460,CH11,2025-05-05 04:38:39,active,mini_program
U000461,星友00461,mock_00461@example.invalid,171****0461,CH02,2026-03-29 08:29:34,inactive,web
U000462,星友00462,mock_00462@example.invalid,172****0462,CH08,2025-07-21 18:05:30,active,web
U000463,星友00463,mock_00463@example.invalid,173****0463,CH11,2025-09-22 12:02:45,active,app
U000464,星友00464,mock_00464@example.invalid,174****0464,CH06,2025-10-27 19:31:19,active,app
